,Employee ID,Full Name,Start Date,Title,Supervisor,Mail,Business Unit,Employee Status,Job Type,Zone,Contract Type,Termination Type,Department,Division,Date of Birth,State,Job,Gender,Zipcode,RaceDesc,Marital Status,Performance Score,Current Employee Rating
2311,2738,Kaeden Branch,07-Feb-19,Area Sales Manager,Spencer Larson,kaeden.branch@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Involuntary,Sales,Field Operations,23-09-1957,Tennesse,Laborer,Male,86185,Hispanic,Married,Fully Meets,5
2312,2739,Gabriel Swanson,18-Feb-21,Area Sales Manager,Cynthia Martin,gabriel.swanson@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Resignation,Sales, General - Conference,21-09-1944,Idaho,Technician,Male,82332,Black,Single,Fully Meets,4
2313,2740,Madyson Chapman,02-Dec-22,Area Sales Manager,Cody Hughes,madyson.chapman@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unknown,Sales,General - Selling General and Administrative,25-09-1983,Idaho,Construction Manager,Male,34011,Black,Single,Fully Meets,1
2314,2741,Kellen Hill,29-Jul-21,Area Sales Manager,Ronald Mata,kellen.hill@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Resignation,Sales,Wireline Construction,27-10-1974,New York,Technician,Male,88627,Asian,Divorced,Fully Meets,4
2315,2742,Samir Gray,23-Apr-22,Area Sales Manager,Chad Boone,samir.gray@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Field Operations,09-10-1991,New Hamphshire,Foreman,Male,47497,Asian,Married,Fully Meets,2
2316,2743,Stephanie Hampton,31-Jul-21,Area Sales Manager,Carmen Wilson,stephanie.hampton@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Voluntary,Sales,Field Operations,28-01-1982,Washington,Top Hand,Male,16234,Black,Married,Fully Meets,4
2317,2744,Walter Mayo,12-Jun-20,Area Sales Manager,Paul Hernandez,walter.mayo@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Unknown,Sales,Field Operations,21-07-1954,Vermont,Laborer,Female,25145,Asian,Married,Fully Meets,4
2318,2745,Harley Greer,25-Jan-19,Area Sales Manager,John Ferguson,harley.greer@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unknown,Sales,Executive,29-04-2001,Virginia,Director,Female,71081,Hispanic,Divorced,Fully Meets,5
2319,2746,Misael Pratt,24-Oct-20,Administrative Assistant,Bailey Case,misael.pratt@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Sales,Project Management - Con,17-05-1977,Massachussets,Supervisor,Female,39119,Hispanic,Widowed,Fully Meets,5
2320,2747,Sneha Jhaveri,18-Aug-18,Production Technician I,Todd Gonzales,sneha.jhaveri@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Production       , General - Conference,23-11-1960,Massachussets,Lineman,Female,2109,Hispanic,Married,Fully Meets,4
2321,2748,Melinda Saar-Beckles,11-Jul-22,Production Technician I,Deanna Kerr,melinda.saar-beckles@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,General - Selling General and Administrative,15-06-1964,Massachussets,Laborer,Female,1801,Hispanic,Widowed,Fully Meets,1
2322,2749,Elizabeth Meads,15-Nov-18,Production Technician I,Matthew Wilcox,elizabeth.meads@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Production       ,Technology,08-04-1949,Massachussets,Administrator,Female,1760,Black,Widowed,Fully Meets,5
2323,2750,Patrick Moran,04-Jun-22,Production Technician II,Timothy Roman,patrick.moran@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,03-04-1949,Massachussets,Laborer,Male,2127,Asian,Divorced,Fully Meets,4
2324,2751,Mathew Linden,27-Oct-18,Production Technician II,Steven White,mathew.linden@bilearner.com,NEL,Leave of Absence,Full-Time,Zone B,Part-Time,Retirement,Production       ,Field Operations,15-04-1967,Massachussets,Laborer,Male,1770,Black,Single,Fully Meets,5
2325,2752,Adeel Osturnka,21-Oct-22,Production Technician I,Laura Rodriguez,adeel.osturnka@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Involuntary,Production       , General - Conference,28-05-1976,Massachussets,Flagger,Male,2478,Hispanic,Divorced,Fully Meets,4
2326,2753,Lisa Cornett,13-Jan-23,Production Technician I,Joshua Smith,lisa.cornett@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,11-06-1984,Massachussets,Driver,Female,2189,Black,Widowed,Fully Meets,4
2327,2754,Louis Punjabhi,05-Apr-20,Production Technician I,Gabriella Copeland,louis.punjabhi@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Engineers,05-05-1977,Massachussets,Engineer,Male,2109,Other,Married,Fully Meets,2
2328,2755,Michael Carey,26-May-22,Production Technician I,Connor Macdonald,michael.carey@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unknown,Production       , General - Conference,20-11-1955,Massachussets,Technician,Male,1701,Other,Single,Fully Meets,2
2329,2756,Earnest Hankard,05-May-21,Production Technician II,David Miller,earnest.hankard@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Field Operations,21-07-1986,Massachussets,Driller,Male,2155,White,Divorced,Fully Meets,2
2330,2757,Kimberly Beak,01-Jul-23,Production Technician II,Joanna Poole,kimberly.beak@bilearner.com,BPC,Future Start,Part-Time,Zone C,Part-Time,Retirement,Production       ,Project Management - Con,19-01-1948,Massachussets,Coordinator,Female,2145,Hispanic,Divorced,Fully Meets,2
2331,2758,Jonathan R LeBel,20-Dec-18,Production Technician I,James Austin,jonathan r.lebel@bilearner.com,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Production       ,Wireline Construction,12-02-1946,Massachussets,Lineman,Male,2050,Other,Divorced,Fully Meets,2
2332,2759,Rick Stoica,26-Aug-18,Production Technician I,Mrs. Megan Booker,rick.stoica@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Aerial,04-05-1989,Massachussets,Lineman,Male,2301,White,Divorced,Fully Meets,2
2333,2760,Adil Sahoo,06-Dec-20,Production Technician II,Alexis Shaw,adil.sahoo@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Voluntary,Production       ,Fielders,20-07-1969,Massachussets,Engineer,Male,2062,Other,Single,Fully Meets,2
2334,2761,Barbara Gaul,13-Dec-21,Production Technician I,Austin Klein,barbara.gaul@bilearner.com,EW,Active,Contract,Zone C,Temporary,Resignation,Production       ,Wireline Construction,07-02-1997,Massachussets,Laborer,Female,2121,Asian,Married,Fully Meets,4
2335,2762,Carla Demita,27-Jun-21,Production Technician II,Cheryl Cole,carla.demita@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,09-12-1944,Massachussets,Laborer,Female,2343,Asian,Single,Fully Meets,4
2336,2763,Paula Gross,19-Oct-19,Production Technician I,Katelyn Coleman,paula.gross@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Field Operations,18-05-1991,Massachussets,Construction Manager,Female,2176,Hispanic,Single,Fully Meets,2
2337,2764,Francesco A Barone,26-Nov-22,Production Technician I,Ronald Sims,francesco a.barone@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Involuntary,Production       ,Engineers,24-03-1993,Massachussets,Engineer,Male,1810,Black,Single,Fully Meets,2
2338,2765,Rex England,19-Aug-19,Production Technician I,Richard Long,rex.england@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Wireline Construction,09-07-1967,Massachussets,Administrative,Male,2045,Black,Widowed,Fully Meets,4
2339,2766,Trina Hendrickson,22-Aug-18,Production Technician II,Kaitlyn Hale,trina.hendrickson@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,Production       ,Engineers,28-06-1957,Massachussets,Engineer,Female,2021,Hispanic,Married,Fully Meets,2
2340,2767,Colleen Volk,04-May-22,Production Technician I,Joseph Carr,colleen.volk@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Field Operations,15-01-1949,Massachussets,Technician,Female,2747,Asian,Divorced,Fully Meets,2
2341,2768,Jean Engdahl,12-Jun-22,Production Technician I,Deborah Schultz,jean.engdahl@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Underground,20-02-1981,Massachussets,Operator,Male,2026,Asian,Married,Fully Meets,2
2342,2769,Paris Blake,08-Nov-18,Production Technician I,Robert Brooks,paris.blake@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Aerial,31-08-1950,Massachussets,Foreman,Male,95073,Other,Widowed,Fully Meets,4
2343,2770,Neveah Bird,05-Jul-21,Production Technician I,Richard Davis,neveah.bird@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Field Operations,19-11-1945,Massachussets,Laborer,Male,65497,Black,Divorced,Fully Meets,5
2344,2771,Tia Potter,08-Jul-20,Production Technician I,Tonya Moreno,tia.potter@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Retirement,Production       ,Wireline Construction,10-03-1950,Massachussets,Laborer,Male,37659,Other,Divorced,Fully Meets,5
2345,2772,Alexandra Bean,13-Mar-20,Production Technician I,Francis York,alexandra.bean@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Wireline Construction,15-04-1973,Massachussets,Laborer,Male,74626,Other,Married,Fully Meets,1
2346,2773,Tony Grimes,28-Dec-22,Production Technician I,Misty Cole,tony.grimes@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Splicing,20-06-1964,Massachussets,Laborer,Male,10950,White,Widowed,Fully Meets,2
2347,2774,Macy Nielsen,17-Mar-20,Production Technician I,Kenneth Perry,macy.nielsen@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unknown,Production       ,Field Operations,05-06-1993,Massachussets,Laborer,Male,85907,Other,Divorced,Fully Meets,5
2348,2775,Toby Yates,07-Jan-23,Production Technician I,Andrew Wilkinson,toby.yates@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Field Operations,19-02-1966,Massachussets,Tower Hand,Female,50944,White,Single,Fully Meets,2
2349,2776,Karlee Davies,22-Dec-21,Production Technician I,Debbie Pearson,karlee.davies@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unknown,Production       ,General - Engineering,06-02-1975,Massachussets,Engineer,Male,67113,White,Single,Fully Meets,4
2350,2777,Hector Escobar,29-Apr-20,Production Technician I,Frank Wilkinson,hector.escobar@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,Production       , General - Conference,31-07-1944,Massachussets,Laborer,Male,37852,Hispanic,Single,Fully Meets,5
2351,2778,Javon Mckenzie,02-Dec-20,Production Technician I,Raymond Burton,javon.mckenzie@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Wireless,28-02-1955,Massachussets,Foreman,Male,33896,Asian,Divorced,Fully Meets,5
2352,2779,Lilly Huynh,08-Dec-21,Production Technician I,Adam Murphy,lilly.huynh@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Resignation,Production       ,Field Operations,16-07-1957,Massachussets,Laborer,Male,88158,Hispanic,Married,Fully Meets,2
2353,2780,Anika Robbins,13-Apr-22,Production Technician I,Kimberly Stout,anika.robbins@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Retirement,Production       , General - Conference,26-04-1951,Massachussets,Foreman,Male,18034,White,Married,Fully Meets,4
2354,2781,Ishaan Robinson,23-Dec-20,Production Technician I,Jonathan Hale,ishaan.robinson@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Production       ,Field Operations,22-10-1969,Massachussets,Operator,Male,47540,Asian,Divorced,Fully Meets,4
2355,2782,Paola Macdonald,31-Mar-19,Production Technician I,Robert Schmitt DDS,paola.macdonald@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Unknown,Production       , General - Conference,18-06-1987,Massachussets,Laborer,Female,14142,Black,Single,Fully Meets,2
2356,2783,Lorelei Sellers,11-Jun-23,Production Technician II,Jamie Parker,lorelei.sellers@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Resignation,Production       ,Wireline Construction,21-10-1977,Massachussets,Technician,Male,68300,White,Married,Fully Meets,1
2357,2784,Gillian Riddle,20-May-21,Production Technician II,Lauren Thomas,gillian.riddle@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,Field Operations,08-03-1981,Massachussets,Foreman,Male,85699,White,Divorced,Fully Meets,2
2358,2785,Atticus White,14-Nov-20,Production Technician II,Pamela Taylor,atticus.white@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Field Operations,06-07-1967,Massachussets,Top Hand,Male,96368,Hispanic,Widowed,Fully Meets,4
2359,2786,Virginia Nunez,29-Dec-18,Production Technician II,Phyllis Cox,virginia.nunez@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Field Operations,13-07-2000,Massachussets,Laborer,Female,33987,Asian,Widowed,Fully Meets,1
2360,2787,Caden Taylor,22-Apr-21,Production Technician II,Jonathan Williams,caden.taylor@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Executive,10-12-1948,Massachussets,Director,Female,93541,White,Divorced,Fully Meets,4
2361,2788,Brooks Leach,03-Jun-23,Production Technician II,Edward Navarro,brooks.leach@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Production       ,Project Management - Con,07-02-1949,Massachussets,Supervisor,Female,87242,Black,Widowed,Fully Meets,1
2362,2789,Isabel Wyatt,26-Apr-21,Production Technician I,Matthew Craig,isabel.wyatt@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,Production       ,Wireless,04-06-1942,Massachussets,Manager,Male,31575,Asian,Divorced,Fully Meets,4
2363,2790,Angelo Henry,30-Apr-19,Production Technician I,Warren Pollard,angelo.henry@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Involuntary,Production       ,Cable Television,08-08-1959,Massachussets,Laborer,Male,64694,Hispanic,Widowed,Fully Meets,4
2364,2791,Joselyn Moss,04-Jul-21,Production Technician I,Felicia Smith,joselyn.moss@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,Production       ,Field Operations,28-10-1946,Massachussets,Driller,Male,43706,White,Widowed,Fully Meets,2
2365,2792,Diamond Mcclain,24-Feb-23,Production Technician I,Robert Nguyen,diamond.mcclain@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Engineers,10-05-1953,Massachussets,Technician,Male,19908,Black,Single,Fully Meets,1
2366,2793,Eden Dalton,02-Mar-21,Production Technician I,Jesse Hall,eden.dalton@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Yard (Material Handling),19-08-1981,Massachussets,Supervisor,Male,1901,Black,Divorced,Fully Meets,1
2367,2794,Emely Parks,27-Dec-21,Production Technician I,George Palmer Jr.,emely.parks@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unknown,Production       ,Field Operations,16-05-1976,Massachussets,Laborer,Male,1877,Hispanic,Single,Fully Meets,5
2368,2795,Corinne Hopkins,10-Jul-22,Production Technician I,Casey Garner,corinne.hopkins@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,Production       ,General - Engineering,26-01-1949,Massachussets,Drafter,Female,74746,Asian,Single,Fully Meets,4
2369,2796,Destiny Blake,19-Sep-22,Production Technician I,Megan Harrison,destiny.blake@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Production       ,Engineers,01-09-1991,Massachussets,Program Manager,Female,96469,Asian,Married,Fully Meets,1
2370,2797,Zaria Kidd,30-May-21,Production Technician I,Sierra Thompson,zaria.kidd@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unknown,Production       ,Aerial,13-11-1964,Massachussets,Lineman,Male,24994,Other,Married,Exceeds,1
2371,2798,Adam Ingram,07-Apr-20,Production Technician I,Donna Sullivan,adam.ingram@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Engineers,17-05-1969,Massachussets,Planner,Male,89805,Asian,Divorced,Fully Meets,2
2372,2799,Makenna Foster,20-Apr-21,Production Technician I,Timothy Pratt,makenna.foster@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Resignation,Production       ,Engineers,21-02-1988,Massachussets,Engineer,Male,54859,White,Divorced,Fully Meets,2
2373,2800,Nayeli Keith,02-Aug-19,Production Technician I,Kathryn Wolf,nayeli.keith@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unknown,Production       , General - Conference,10-07-1948,Massachussets,Foreman,Male,69497,Black,Married,Fully Meets,1
2374,2801,Devon Shannon,11-Jan-22,Production Technician I,Kiara Herman,devon.shannon@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unknown,Production       ,Field Operations,28-09-1995,Massachussets,Tower Hand,Male,97933,White,Divorced,Fully Meets,5
2375,2802,Lucy Harrington,15-Nov-20,Production Technician I,Meghan Morrison DDS,lucy.harrington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unknown,Production       , General - Conference,11-08-1977,Massachussets,Technician,Female,56662,White,Married,Fully Meets,4
2376,2803,Rebecca Francis,08-May-20,Production Technician I,Brittany Fisher,rebecca.francis@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Unknown,Production       , General - Conference,03-09-1965,Massachussets,Foreman,Female,13566,Asian,Married,Fully Meets,5
2377,2804,Salma Frederick,10-Mar-19,Production Technician II,Scott Brady,salma.frederick@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,Project Management - Con,01-03-1953,Massachussets,Coordinator,Male,4554,Hispanic,Married,Fully Meets,4
2378,2805,Avery Vance,19-Apr-22,Production Technician II,Charlotte Clark,avery.vance@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,30-07-1988,Massachussets,Driver,Male,19835,White,Widowed,Fully Meets,1
2379,2806,Stephany Jenkins,30-Nov-19,Production Technician II,Rebecca Stanley,stephany.jenkins@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unknown,Production       ,Cable Television,22-06-1962,Massachussets,Supervisor,Female,47920,Asian,Divorced,Fully Meets,2
2380,2807,Brian Kelly,06-Jul-21,Production Technician II,Scott Brown,brian.kelly@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Wireline Construction,17-04-1977,Massachussets,Driver,Female,55399,White,Married,Fully Meets,2
2381,2808,Keagan Villa,27-Nov-18,Production Technician II,Sharon Fox,keagan.villa@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Billable Consultants,25-12-1993,Massachussets,Engineer,Female,35224,Asian,Divorced,Fully Meets,4
2382,2809,Kendra Foley,30-Jan-23,Production Technician I,Robert Powers,kendra.foley@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Splicing,24-02-1964,Massachussets,Splicer,Male,39078,Hispanic,Single,Fully Meets,2
2383,2810,Jabari Stanton,17-Nov-22,Production Technician I,Debra Phillips,jabari.stanton@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,10-04-1959,Massachussets,Laborer,Male,72285,Other,Married,Fully Meets,4
2384,2811,Phoenix Farley,13-Aug-18,Production Technician I,David Holt,phoenix.farley@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,Production       ,Field Operations,04-01-1996,Massachussets,Laborer,Male,82960,Hispanic,Widowed,Fully Meets,2
2385,2812,Aurora Bass,02-Jul-21,Production Technician I,Lisa Ingram,aurora.bass@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone B,Temporary,Resignation,Production       ,General - Engineering,16-05-1946,Massachussets,Manager,Male,44272,White,Divorced,Fully Meets,4
2386,2813,Enrique Parks,28-Jun-22,Production Technician I,Mr. Ryan Griffin,enrique.parks@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Wireline Construction,27-08-1973,Massachussets,Vice President,Male,56124,Other,Single,Fully Meets,1
2387,2814,Kylie Cox,25-Jan-19,Production Technician I,Michelle Woodard,kylie.cox@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,28-09-1975,Massachussets,Technician,Male,19550,Hispanic,Single,Fully Meets,2
2388,2815,Luke Burke,23-Jul-23,Production Technician I,David Smith,luke.burke@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unknown,Production       ,Project Management - Con,29-07-1978,Massachussets,Manager,Female,62651,Asian,Single,Fully Meets,4
